,hour,SegmentOffer,SegmentDispatch,SegmentEmissions,MaxDual,MinDual,Zone,LMP,MarginalCost,Profit,PreviousOffer
310_PV_2-3,10,0.000000,0.000000,0.000000,947.257652,0.000000,310,23.206703,0.000000,0.0,0.000000
324_PV_2-0,10,0.000000,27.600000,0.000000,185.059312,0.000000,324,23.206703,0.000000,640.5050028,0.000000
324_PV_2-1,10,0.000000,0.000000,0.000000,185.059312,0.000000,324,23.206703,0.000000,0.0,0.000000
324_PV_2-2,10,0.000000,0.000000,0.000000,185.059312,0.000000,324,23.206703,0.000000,0.0,0.000000
324_PV_2-3,10,0.000000,0.000000,0.000000,185.059312,0.000000,324,23.206703,0.000000,0.0,0.000000
324_PV_3-0,10,0.000000,27.600000,0.000000,185.059312,0.000000,324,23.206703,0.000000,640.5050028,0.000000
324_PV_3-1,10,0.000000,0.000000,0.000000,185.059312,0.000000,324,23.206703,0.000000,0.0,0.000000
324_PV_3-2,10,0.000000,0.000000,0.000000,185.059312,0.000000,324,23.206703,0.000000,0.0,0.000000
324_PV_3-3,10,0.000000,0.000000,0.000000,185.059312,0.000000,324,23.206703,0.000000,0.0,0.000000
113_PV_1-0,10,0.000000,65.800000,0.000000,872.958661,0.000000,113,23.206703,0.000000,1527.0010574,0.000000
113_PV_1-1,10,0.000000,0.000000,0.000000,872.958661,0.000000,113,23.206703,0.000000,0.0,0.000000
113_PV_1-2,10,0.000000,0.000000,0.000000,872.958661,0.000000,113,23.206703,0.000000,0.0,0.000000
113_PV_1-3,10,0.000000,0.000000,0.000000,872.958661,0.000000,113,23.206703,0.000000,0.0,0.000000
319_PV_1-0,10,0.000000,135.300000,0.000000,0.000000,0.000000,319,23.206703,0.000000,3139.8669159000005,0.000000
319_PV_1-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,319,23.206703,0.000000,0.0,0.000000
319_PV_1-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,319,23.206703,0.000000,0.0,0.000000
319_PV_1-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,319,23.206703,0.000000,0.0,0.000000
215_PV_1-0,10,0.000000,86.700000,0.000000,646.448072,0.000000,215,23.206703,0.000000,2012.0211501,0.000000
215_PV_1-1,10,0.000000,0.000000,0.000000,646.448072,0.000000,215,23.206703,0.000000,0.0,0.000000
215_PV_1-2,10,0.000000,0.000000,0.000000,646.448072,0.000000,215,23.206703,0.000000,0.0,0.000000
215_PV_1-3,10,0.000000,0.000000,0.000000,646.448072,0.000000,215,23.206703,0.000000,0.0,0.000000
102_PV_1-0,10,0.000000,18.100000,0.000000,1331.693327,0.000000,102,23.206703,0.000000,420.04132430000004,0.000000
102_PV_1-1,10,0.000000,0.000000,0.000000,1331.693327,0.000000,102,23.206703,0.000000,0.0,0.000000
102_PV_1-2,10,0.000000,0.000000,0.000000,1331.693327,0.000000,102,23.206703,0.000000,0.0,0.000000
102_PV_1-3,10,0.000000,0.000000,0.000000,1331.693327,0.000000,102,23.206703,0.000000,0.0,0.000000
101_PV_1-0,10,0.000000,17.700000,0.000000,259.205241,0.000000,101,23.206703,0.000000,410.75864310000003,0.000000
101_PV_1-1,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
101_PV_1-2,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
101_PV_1-3,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
102_PV_2-0,10,0.000000,18.200000,0.000000,1331.693327,0.000000,102,23.206703,0.000000,422.3619946,0.000000
102_PV_2-1,10,0.000000,0.000000,0.000000,1331.693327,0.000000,102,23.206703,0.000000,0.0,0.000000
102_PV_2-2,10,0.000000,0.000000,0.000000,1331.693327,0.000000,102,23.206703,0.000000,0.0,0.000000
102_PV_2-3,10,0.000000,0.000000,0.000000,1331.693327,0.000000,102,23.206703,0.000000,0.0,0.000000
104_PV_1-0,10,0.000000,17.500000,0.000000,1208.665138,0.000000,104,23.206703,0.000000,406.1173025,0.000000
104_PV_1-1,10,0.000000,0.000000,0.000000,1208.665138,0.000000,104,23.206703,0.000000,0.0,0.000000
104_PV_1-2,10,0.000000,0.000000,0.000000,1208.665138,0.000000,104,23.206703,0.000000,0.0,0.000000
104_PV_1-3,10,0.000000,0.000000,0.000000,1208.665138,0.000000,104,23.206703,0.000000,0.0,0.000000
212_CSP_1-0,10,0.000000,49.185000,0.000000,785.835727,0.000000,212,23.206703,0.000000,1141.4216870550001,0.000000
212_CSP_1-1,10,0.000000,59.022000,0.000000,785.835727,0.000000,212,23.206703,0.000000,1369.706024466,0.000000
212_CSP_1-2,10,0.000000,88.533000,0.000000,785.835727,0.000000,212,23.206703,0.000000,2054.559036699,0.000000
212_CSP_1-3,10,0.000000,65.580000,0.000000,785.835727,0.000000,212,23.206703,0.000000,1521.89558274,0.000000
101_PV_2-0,10,0.000000,18.300000,0.000000,259.205241,0.000000,101,23.206703,0.000000,424.6826649,0.000000
101_PV_2-1,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
101_PV_2-2,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
101_PV_2-3,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
101_PV_3-0,10,0.000000,18.300000,0.000000,259.205241,0.000000,101,23.206703,0.000000,424.6826649,0.000000
101_PV_3-1,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
101_PV_3-2,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
101_PV_3-3,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
101_PV_4-0,10,0.000000,18.500000,0.000000,259.205241,0.000000,101,23.206703,0.000000,429.3240055,0.000000
101_PV_4-1,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
101_PV_4-2,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
101_PV_4-3,10,0.000000,0.000000,0.000000,259.205241,0.000000,101,23.206703,0.000000,0.0,0.000000
103_PV_1-0,10,0.000000,40.600000,0.000000,419.382888,0.000000,103,23.206703,0.000000,942.1921418000001,0.000000
103_PV_1-1,10,0.000000,0.000000,0.000000,419.382888,0.000000,103,23.206703,0.000000,0.0,0.000000
103_PV_1-2,10,0.000000,0.000000,0.000000,419.382888,0.000000,103,23.206703,0.000000,0.0,0.000000
103_PV_1-3,10,0.000000,0.000000,0.000000,419.382888,0.000000,103,23.206703,0.000000,0.0,0.000000
119_PV_1-0,10,0.000000,39.200000,0.000000,0.000000,0.000000,119,23.206703,0.000000,909.7027576000002,0.000000
119_PV_1-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,119,23.206703,0.000000,0.0,0.000000
119_PV_1-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,119,23.206703,0.000000,0.0,0.000000
119_PV_1-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,119,23.206703,0.000000,0.0,0.000000
308_RTPV_1-0,10,0.000000,67.300000,0.000000,834.434928,0.000000,308,23.206703,0.000000,1561.8111119,0.000000
308_RTPV_1-1,10,0.000000,0.000000,0.000000,834.434928,0.000000,308,23.206703,0.000000,0.0,0.000000
308_RTPV_1-2,10,0.000000,0.000000,0.000000,834.434928,0.000000,308,23.206703,0.000000,0.0,0.000000
308_RTPV_1-3,10,0.000000,0.000000,0.000000,834.434928,0.000000,308,23.206703,0.000000,0.0,0.000000
313_RTPV_1-0,10,0.000000,67.300000,0.000000,675.296011,0.000000,313,23.206703,0.000000,1561.8111119,0.000000
313_RTPV_1-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_1-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_1-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_2-0,10,0.000000,44.400000,0.000000,675.296011,0.000000,313,23.206703,0.000000,1030.3776132,0.000000
313_RTPV_2-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_2-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_2-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_3-0,10,0.000000,45.200000,0.000000,675.296011,0.000000,313,23.206703,0.000000,1048.9429756000002,0.000000
313_RTPV_3-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_3-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_3-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_4-0,10,0.000000,43.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,997.888229,0.000000
313_RTPV_4-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_4-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_4-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_5-0,10,0.000000,44.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,1021.0949320000001,0.000000
313_RTPV_5-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_5-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_5-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_6-0,10,0.000000,42.300000,0.000000,675.296011,0.000000,313,23.206703,0.000000,981.6435369,0.000000
313_RTPV_6-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_6-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_6-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_7-0,10,0.000000,40.300000,0.000000,675.296011,0.000000,313,23.206703,0.000000,935.2301309,0.000000
313_RTPV_7-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_7-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_7-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_8-0,10,0.000000,40.500000,0.000000,675.296011,0.000000,313,23.206703,0.000000,939.8714715,0.000000
313_RTPV_8-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_8-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_8-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_9-0,10,0.000000,40.300000,0.000000,675.296011,0.000000,313,23.206703,0.000000,935.2301309,0.000000
313_RTPV_9-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_9-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_9-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_10-0,10,0.000000,41.400000,0.000000,675.296011,0.000000,313,23.206703,0.000000,960.7575042,0.000000
313_RTPV_10-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_10-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_10-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_11-0,10,0.000000,15.200000,0.000000,675.296011,0.000000,313,23.206703,0.000000,352.7418856,0.000000
313_RTPV_11-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_11-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_11-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_12-0,10,0.000000,18.200000,0.000000,675.296011,0.000000,313,23.206703,0.000000,422.3619946,0.000000
313_RTPV_12-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_12-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_12-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
320_RTPV_1-0,10,0.000000,18.200000,0.000000,0.000000,0.000000,320,23.206703,0.000000,422.3619946,0.000000
320_RTPV_1-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_1-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_1-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_2-0,10,0.000000,18.200000,0.000000,0.000000,0.000000,320,23.206703,0.000000,422.3619946,0.000000
320_RTPV_2-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_2-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_2-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_3-0,10,0.000000,18.200000,0.000000,0.000000,0.000000,320,23.206703,0.000000,422.3619946,0.000000
320_RTPV_3-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_3-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_3-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
313_RTPV_13-0,10,0.000000,18.300000,0.000000,675.296011,0.000000,313,23.206703,0.000000,424.6826649,0.000000
313_RTPV_13-1,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_13-2,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
313_RTPV_13-3,10,0.000000,0.000000,0.000000,675.296011,0.000000,313,23.206703,0.000000,0.0,0.000000
320_RTPV_4-0,10,0.000000,17.800000,0.000000,0.000000,0.000000,320,23.206703,0.000000,413.07931340000005,0.000000
320_RTPV_4-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_4-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_4-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_5-0,10,0.000000,15.600000,0.000000,0.000000,0.000000,320,23.206703,0.000000,362.0245668,0.000000
320_RTPV_5-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_5-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_5-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
118_RTPV_1-0,10,0.000000,5.900000,0.000000,0.000000,0.000000,118,23.206703,0.000000,136.9195477,0.000000
118_RTPV_1-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_1-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_1-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_2-0,10,0.000000,5.900000,0.000000,0.000000,0.000000,118,23.206703,0.000000,136.9195477,0.000000
118_RTPV_2-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_2-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_2-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_3-0,10,0.000000,5.700000,0.000000,0.000000,0.000000,118,23.206703,0.000000,132.2782071,0.000000
118_RTPV_3-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_3-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_3-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_4-0,10,0.000000,5.900000,0.000000,0.000000,0.000000,118,23.206703,0.000000,136.9195477,0.000000
118_RTPV_4-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_4-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_4-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_5-0,10,0.000000,5.800000,0.000000,0.000000,0.000000,118,23.206703,0.000000,134.5988774,0.000000
118_RTPV_5-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_5-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_5-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_6-0,10,0.000000,6.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,139.240218,0.000000
118_RTPV_6-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_6-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_6-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
320_RTPV_6-0,10,0.000000,5.900000,0.000000,0.000000,0.000000,320,23.206703,0.000000,136.9195477,0.000000
320_RTPV_6-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_6-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
320_RTPV_6-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.206703,0.000000,0.0,0.000000
118_RTPV_7-0,10,0.000000,7.500000,0.000000,0.000000,0.000000,118,23.206703,0.000000,174.0502725,0.000000
118_RTPV_7-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_7-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_7-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_8-0,10,0.000000,7.700000,0.000000,0.000000,0.000000,118,23.206703,0.000000,178.6916131,0.000000
118_RTPV_8-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_8-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_8-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_9-0,10,0.000000,6.800000,0.000000,0.000000,0.000000,118,23.206703,0.000000,157.8055804,0.000000
118_RTPV_9-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_9-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_9-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_10-0,10,0.000000,3.200000,0.000000,0.000000,0.000000,118,23.206703,0.000000,74.2614496,0.000000
118_RTPV_10-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_10-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
118_RTPV_10-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,118,23.206703,0.000000,0.0,0.000000
213_RTPV_1-0,10,0.000000,8.100000,0.000000,256.817178,0.000000,213,23.206703,0.000000,187.9742943,0.000000
213_RTPV_1-1,10,0.000000,0.000000,0.000000,256.817178,0.000000,213,23.206703,0.000000,0.0,0.000000
213_RTPV_1-2,10,0.000000,0.000000,0.000000,256.817178,0.000000,213,23.206703,0.000000,0.0,0.000000
213_RTPV_1-3,10,0.000000,0.000000,0.000000,256.817178,0.000000,213,23.206703,0.000000,0.0,0.000000
309_WIND_1-0,10,0.000000,9.800000,0.000000,721.612204,0.000000,309,23.206703,0.000000,227.42568940000004,0.000000
309_WIND_1-1,10,0.000000,0.000000,0.000000,721.612204,0.000000,309,23.206703,0.000000,0.0,0.000000
309_WIND_1-2,10,0.000000,0.000000,0.000000,721.612204,0.000000,309,23.206703,0.000000,0.0,0.000000
309_WIND_1-3,10,0.000000,0.000000,0.000000,721.612204,0.000000,309,23.206703,0.000000,0.0,0.000000
317_WIND_1-0,10,0.000000,2.900000,0.000000,1139.117031,0.000000,317,23.206703,0.000000,67.2994387,0.000000
317_WIND_1-1,10,0.000000,0.000000,0.000000,1139.117031,0.000000,317,23.206703,0.000000,0.0,0.000000
317_WIND_1-2,10,0.000000,0.000000,0.000000,1139.117031,0.000000,317,23.206703,0.000000,0.0,0.000000
317_WIND_1-3,10,0.000000,0.000000,0.000000,1139.117031,0.000000,317,23.206703,0.000000,0.0,0.000000
303_WIND_1-0,10,0.000000,54.900000,0.000000,68.992248,0.000000,303,23.206703,0.000000,1274.0479947000001,0.000000
303_WIND_1-1,10,0.000000,0.000000,0.000000,68.992248,0.000000,303,23.206703,0.000000,0.0,0.000000
303_WIND_1-2,10,0.000000,0.000000,0.000000,68.992248,0.000000,303,23.206703,0.000000,0.0,0.000000
303_WIND_1-3,10,0.000000,0.000000,0.000000,68.992248,0.000000,303,23.206703,0.000000,0.0,0.000000
122_WIND_1-0,10,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.206703,0.000000,0.0,0.000000
122_WIND_1-1,10,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.206703,0.000000,0.0,0.000000
122_WIND_1-2,10,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.206703,0.000000,0.0,0.000000
122_WIND_1-3,10,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.206703,0.000000,0.0,0.000000
101_CT_1-0,11,97.863926,0.000000,0.000000,161.341315,0.000000,101,25.908321,97.863926,-0.0,97.863926
101_CT_1-1,11,97.863926,0.000000,0.000000,161.341315,0.000000,101,25.908321,97.863926,-0.0,97.863926
101_CT_1-2,11,98.070914,0.000000,0.000000,161.134327,0.000000,101,25.908321,98.070914,-0.0,98.070914
101_CT_1-3,11,107.136989,0.000000,0.000000,152.068252,0.000000,101,25.908321,107.136989,-0.0,107.136989
101_CT_2-0,11,97.863926,0.000000,0.000000,161.341315,0.000000,101,25.908321,97.863926,-0.0,97.863926
101_CT_2-1,11,97.863926,0.000000,0.000000,161.341315,0.000000,101,25.908321,97.863926,-0.0,97.863926
